date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:21:39	393/393	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2017:48:28%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/version/	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/version/index-2.html	(from http://innovationplans.com/idesign/avo2/avo-dark/js/plugins.js)
23:21:40	83/83	---M--	409	error ('Conflict')	text/html	date:Mon,%2012%20Jul%202021%2017:48:28%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/contact.php	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/contact.php	(from http://innovationplans.com/idesign/avo2/avo-dark/js/scripts.js)
23:21:41	120724/120724	---M--	200	added ('OK')	text/html	etag:%221d794-5af8b40e30d45%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/ionicons.eot?v=2.0.0	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/ionicons28b5.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/ionicons.min.css)
23:21:43	188508/188508	---M--	200	added ('OK')	text/html	etag:%222e05c-5af8b410abd6a%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/ionicons.ttf?v=2.0.0	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/ionicons28b5-2.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/ionicons.min.css)
23:21:44	67904/67904	---M--	200	added ('OK')	text/html	etag:%2210940-5af8b410dd62d%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/ionicons.woff?v=2.0.0	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/ionicons28b5-3.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/ionicons.min.css)
23:21:45	411/411	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2017:48:33%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/fonts/ionicons.svg?v=2.0.0	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/ionicons28b5.svg	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/ionicons.min.css)
23:21:47	415/415	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2017:48:36%20GMT	https://innovationplans.com/idesign/avo2/avo-dark/fonts/ionicons.svg?v=2.0.0	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/ionicons.8028b5.delayed	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/ionicons.min.css)
23:21:47	58680/58680	---M--	200	added ('OK')	text/html	etag:%22e538-5af8b4119401d%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-stroke.eot?d7yf1v	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-strokebb1d.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/pe-icon-7-stroke.css)
23:21:49	58680/58680	---M--	200	added ('OK')	text/html	etag:%22e538-5af8b4119401d%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-stroke.eot?	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-stroked41d.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/pe-icon-7-stroke.css)
23:21:51	58556/58556	---M--	200	added ('OK')	text/html	etag:%22e4bc-5af8b4126c4fe%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-stroke.woff?d7yf1v	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-strokebb1d-2.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/pe-icon-7-stroke.css)
23:21:53	58480/58480	---M--	200	added ('OK')	text/html	etag:%22e470-5af8b411d7696%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-stroke.ttf?d7yf1v	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-strokebb1d-3.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/pe-icon-7-stroke.css)
23:21:55	418/418	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2017:48:43%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-stroke.svg?d7yf1v	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-strokebb1d.svg	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/pe-icon-7-stroke.css)
23:21:56	422/422	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2017:48:45%20GMT	https://innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-stroke.svg?d7yf1v	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-strokebb1d.svg	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/pe-icon-7-stroke.css)
23:21:58	98620/98620	---M--	200	added ('OK')	text/html	etag:%221813c-5af8b403adae2%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-400.eot	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-400.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
23:21:59	98620/98620	---M--	200	added ('OK')	text/html	etag:%221813c-5af8b403adae2%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-400.eot?	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-400d41d.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
23:22:01	54420/54420	---M--	200	added ('OK')	text/html	etag:%22d494-5af8b40514554%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-400.woff2	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-401.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
23:22:03	63712/63712	---M--	200	added ('OK')	text/html	etag:%22f8e0-5af8b404b26b8%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-400.woff	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-402.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
23:22:05	98384/98384	---M--	200	added ('OK')	text/html	etag:%2218050-5af8b404229ff%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-400.ttf	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-403.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
23:22:07	408/408	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2017:48:55%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-400.svg	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-400.svg	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
23:22:08	412/412	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2017:48:57%20GMT	https://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-400.svg	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-400.svg	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
23:22:08	31156/31156	---M--	200	added ('OK')	text/html	etag:%2279b4-5af8b40566d7a%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-400.eot	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-400.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
23:22:08	31156/31156	---M--	200	added ('OK')	text/html	etag:%2279b4-5af8b40566d7a%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-400.eot?	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-400d41d.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
23:22:10	12220/12220	---M--	200	added ('OK')	text/html	etag:%222fbc-5af8b40659064%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-400.woff2	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-401.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
23:22:10	14712/14712	---M--	200	added ('OK')	text/html	etag:%223978-5af8b4060d5dc%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-400.woff	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-402.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
23:22:11	30928/30928	---M--	200	added ('OK')	text/html	etag:%2278d0-5af8b405c41d3%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-400.ttf	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-403.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
23:22:12	409/409	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2017:49:01%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-400.svg	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-400.svg	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
23:22:13	413/413	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2017:49:02%20GMT	https://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-400.svg	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-400.svg	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
23:22:15	102152/102152	---M--	200	added ('OK')	text/html	etag:%2218f08-5af8b4072425a%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-900.eot	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-900.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
23:22:16	102152/102152	---M--	200	added ('OK')	text/html	etag:%2218f08-5af8b4072425a%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-900.eot?	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-900d41d.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
23:22:18	38784/38784	---M--	200	added ('OK')	text/html	etag:%229780-5af8b40a2d3f7%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-900.woff2	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-901.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
23:22:18	48704/48704	---M--	200	added ('OK')	text/html	etag:%22be40-5af8b407fd313%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-900.woff	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-902.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
23:22:20	101932/101932	---M--	200	added ('OK')	text/html	etag:%2218e2c-5af8b407981fc%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-900.ttf	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-903.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
23:22:22	407/407	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2017:49:10%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-900.svg	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-900.svg	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
23:22:23	411/411	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2017:49:12%20GMT	https://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-900.svg	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-900.svg	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
23:22:24	405/405	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2017:49:13%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/css/images/close.png	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/css/images/close.png	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/YouTubePopUp.css)
23:22:25	409/409	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2017:49:14%20GMT	https://innovationplans.com/idesign/avo2/avo-dark/css/images/close.png	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/css/images/close.png	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/YouTubePopUp.css)
23:22:28	29630/29630	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Jul%202021%2017:49:17%20GMT	https://www.innovationplans.com/idesign/avo2/avo-dark/css/images/close.png	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/www.innovationplans.com/idesign/avo2/avo-dark/css/images/close.9e.delayed	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/YouTubePopUp.css)
23:22:47	153447/153447	---M--	200	added ('OK')	image/jpeg	etag:%2225767-5af8b4f2ab55a%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/bg.jpg	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/bg.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/project-details2.html)
23:22:49	131409/131409	---M--	200	added ('OK')	image/jpeg	etag:%2220151-5af8b4eb8601d%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/1.jpg	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/1.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/project-details2.html)
23:23:02	203400/203400	---M--	200	added ('OK')	image/jpeg	etag:%2231a88-5af8b4ebfe1cf%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/2.jpg	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/2.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/project-details2.html)
23:23:04	206492/206492	---M--	200	added ('OK')	image/jpeg	etag:%223269c-5af8b4ee39a3c%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/3.jpg	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/3.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/project-details2.html)
23:23:04	83/83	---M--	409	error ('Conflict')	text/html	date:Mon,%2012%20Jul%202021%2017:49:53%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/contact.html	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/contact.html	(from http://innovationplans.com/idesign/avo2/avo-dark/index.html)
23:23:04	93047/93047	---M--	200	added ('OK')	image/jpeg	etag:%2216b77-5af8b4f160c57%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/7.jpg	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/7.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/project-details2.html)
23:23:05	83/83	---M--	409	error ('Conflict')	text/html	date:Mon,%2012%20Jul%202021%2017:49:54%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/contact.php	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/contact-2.html	(from http://innovationplans.com/idesign/avo2/avo-dark/js/scripts.js)
23:23:06	142046/142046	---M--	200	added ('OK')	image/jpeg	etag:%2222ade-5af8b4efe658c%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/5.jpg	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/5.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/project-details2.html)
23:23:07	83/83	---M--	409	error ('Conflict')	text/html	date:Mon,%2012%20Jul%202021%2017:49:55%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/contact.php	C:/Users/DELL/Desktop/New%20folder%20(3)/royal/innovationplans.com/idesign/avo2/avo-dark/contact-2.html	(from http://innovationplans.com/idesign/avo2/avo-dark/js/scripts.js)
